업소명,날짜,리뷰,평점
반룡산,2019-03-10,"
          따뜻한 육수로 나온 육수는 매우맛있음 물냉면 맛있음 섞어면 평범 그러나 별로를 준이유를 설명하겠다1.자리먼저2인 테이블과 4인테이블이 있는데 2인테이블은 매우협소해서 소스통과 수저통이외의 공간이 좁다 불편해서 앉기 싫었음 일요일 저녁이라 텅텅비어있는데 우리 일행 이외에도 의도적으로 젊은 손님은 좁은 좌석 중년이상의 손님은 2인이와도 넓은 자리를 주었다 2. 불친절종업원에게 섞어면과 비냉은 뭐가 다르냐 물어봤는데눈도 안마주치고 지나가면서 들리지도 않게 작게 대충말하고 감 결국 다른 종업원에게 또물어봤다 종업원아줌마들이 바쁜것도 아니고 한가한데도 불구하고 대체적으로 너무 뾰루퉁하고 불친절했다 11,000원이나 하는 냉면을 먹으러왔나 불쾌해서 먹기전부터 짜증이났다3. 소스통냉면이 나온지 5분도 안되서 한참 먹고 있는데 옆테이블에서 겨자를 찾았다 빈테이블이 매우 많은데도 불구하고 젓가락질 동선 방해(?)를 해가며 우리테이블로 와서 겨자통을 가져갔다 냉면집에 소스통이 모자른것도 이해가 안가지만다른 빈자리가 많은데 굳이 식사하고 있는 손님 자리에서.. 4. 발렛지하 좁아터진 주차장에 스스로 주차하는데 발렛비를 받는다 그냥 주차비라고 하세요..5. 냉면섞어면을 시킨건 나의 선택이지만 비냉보다 천원 비싸다 이유는 그냥 비냉 (10,000) 회냉(10,000)의 토핑이 반반 있다는것 양이 더많은 것도아니고 비내회냉의 가격이 동일한데도 불구하고 천원을 더받는게 이해가 안갔고 회랑 고기 등 토핑양도 매우적었다 냉면발 양도 적었다총평 섞어면 맛은 그냥 평범하다고 느꼈고 물냉은 칭찬할만 했다 육수맛이 좋았다 하지만 비냉(회냉)이 메인인 냉면집이비냉은 평범했고 서비스부분 때문에 별로를 줬고 전반적인 만족도로 보아 재방문 의사는 없다
        ",1
반룡산,2019-02-10,"
          가릿국밥(10,000) 두개를 시키려다가 온면이 유명한것 같아 온면하나를 대체했는데 잘 한것 같아요 :) 온면안에 오이가 들어있어 놀랬지만 빨간 다대기를 풀어 얇은 국수면과 먹으면 됩니다. 가릿국밥은 찢은 소고기와 프리마(?)맛 안 나는 뽀오얀 고깃국물이 시원했고 선지, 두부가 들어가있는게 인상적이었어요 :) 한끼 배불리 잘 먹고 갑니다!
        ",5
반룡산,2019-01-10,"
          가릿국밥과 육수(물)냉면을 주문했습니다.가릿국밥은 갈비를 곤 국물과 무, 대파 덕에 맛이 괜찮았습니다. 또, 가릿국밥 속의 선지는 소 피로 만든지라 약한 피비린내가 남아 있어 호불호가 갈린다고 생각됩니다.
        ",5
반룡산,2018-11-14,"
1. 짬 차고 돈 좀 번 냉면/국밥집의 바이브가 고스란하달까. 건물 하나 통째로 먹은(2층은 다른 식당으로서 운영하는 듯) 덩치, 매체 소개 기록이 신문부터 앱 인증까지 시대를 질러 덕지덕지 붙은 입구, 뭔가 투박한데 불편하기보다 그냥 그러려니 하게되는 서비스까지.2. 함냉의 이미지를 너무 단정하지 말자. 붉은 국물에 실처럼 얇은 면으로 끈끈한 애들부터 브라-운 육수에 은근 두툼한 면을 가진 애들도 있으니까. 그냥 단 놈 취급 말라고.3. 여기 냉면은 육수가 시큼하지 않고, 고기집 후식과 비교하면 훨씬 덜 달면서 떵한 뚝심이 있는 육수를 보여준다. 대략 깔끔. 면은 함냉 계열 중에선 중간쯤 되는 두께, 근데 아주 얇은 면에서 느낄 법한 끈-끈한 식감이 다소 있다.4. 괜찮네. 동네였다면 종종 생각 나겠는걸 싶은 냉면을 넘어서, 평균적 경험과 편견을 뛰어넘어 준 건 온면. 일단 국물이랑 면이 따로 놀지 않는다. 육개장을 보다 맑되 알싸하게 한듯한 국물에 두툼한 면이 꽤나 잘 어울린다. 온면은 먹는 국물과 면의 동상이몽 체험이었던 본인에게 새로운 경험.5. 만두는 이름대로 사이즈가 큼. 그 외 딱히 인상에 남는 부분은 없었음.6. 맛이 슴슴해야만 섬세하게 보나. 함냉도 충분히 다양하다. 그리고 여기 냉면이 '그냥 흔하다'면, 너 좀 함냉을 너무 퉁쳐서 보는 듯.만족도 : 7 / 10
",5
반룡산,2018-10-21,"
          가릿국밥 만두 함흥냉면 녹말국수 뭐하나 맛 없는게 없다 가성비 좋고 맛은 덤 자꾸자꾸 가고싶은집 ㅋ
        ",5
반룡산,2018-10-01,"
          냉면은 함흥냉면! 만두가 매우 커서 1접시 시키면 둘이서 충분히 나눠먹을 수 잇을 것 같다.이곳저곳 써놓은 고기의 효능과.. 8시에 갔는데도 사람이 끊임없이 몰려옴. 맛집 냄새가 풀풀 나는 곳이다ㅋㅋ배가 별로 안고파서 많이 못먹은게 아쉽다 ㅜ.ㅜ비냉보다는 물냉이 맛있었음.면발도 쫄깃하고 양념이 자극적일것 같은데 그렇지 않아서 맛있게 먹을수 있었다.
        ",5
반룡산,2018-10-01,"
          정통 함흥음식점! 가릿국밥은 제생각엔 시원한 쇠고깃국 느낌인데 탕국의 느낌과 비슷했습니다 한끼 든든해요! 회+고기 반반냉면은 너무 자극적이지않고 감칠맛이 좋았네요~ 다른메뉴도 궁금합니다주관적인평가 (4점만점)맛                    ⭐️⭐️⭐️가격                 ⭐️⭐️⭐️분위기와서비스 ⭐️⭐️
        ",5
반룡산,2018-09-13,"
          가릿국밥이랑 섞어냉면? 먹었는데 너무너무너ㅜ넘. 맛있었고 국물도 담백하면서 재료들도 알찼어요.  다음엔 저녁에 가서 오징어순대와 전골같은 것을 먹어볼까합니다
        ",5
반룡산,2018-08-20,"
          돌판수육과 새우장 맛있었음 회냉면 먹으러 꼭 다시 와볼꾸임 :)
        ",5
반룡산,2018-08-07,"
          시원한 거 너무너무 땡기는 날씨... 진짜 맨날 뭐 먹고싶냐 물으면 냉면만 외치는 것 같아요 (ㆀ˘･з･˘) 시원한 물냉면 호로록하면 그 순간만큼은 더위가 훠이훠이 가시니까요!면발이 엄청 얇고 쫄깃쫄깃해서 좋았어요! 확실히 전문점에서 먹으니 면발이 다르더라구용 +_+ 만두도 엄청 커다란데 속도 실해서 맛있었어요! 
        ",5
반룡산,2018-08-05,"
          그냥 그랬다 ㅠㅠ 육수가 좀 달다.. 함흥냉면이 좀 그런가? 그냥 평범한맛.. 맛없진 않은데 굳이 찾아가긴 좀 그런곳
        ",3
반룡산,2018-08-02,"
          비빔냉면. 육수냉면. 왕만두. 주문하고 얼마 안되서 바로 음식을 가져다줌. 비냉의 양념맛에 매우 만족! 안에 들어간 오이나 배도 너무 맛있게 잘 먹음. 따뜻한 육수를 주는데 신기하게 냉면 먹는 중간중간 생각났음. 국물 먹고 냉면먹고 반복 ㅋㅋ 개인적으로 하나도 맵지 않았는데 같이간 분은 매워했음. 매운거 잘 못먹는 사람은 매워할듯. 만두는 만두피가 얇고 맛있었음. 전부 다 시키면 양이 많으니, 사람이 적으면왕만두 절반만 시켜서 먹길.. 붙어있는 메뉴판에는 왕만두 반만 메뉴가 없지만 각 테이블위에 올려진 페이퍼메뉴에는 있음. 
        ",5
반룡산,2018-07-26,"
           -18.06.21(수) 방문-수요미식회에서 평양냉면을 하고.. 남북정상회담을 한지 얼마 지나지 않아 북한 음식의 열풍이 이르고 있었죠. 그래서 저도 북한음식이 먹고 싶더라구요..! 북한 음식을 잘 모르지만 망고플레이트에서 검색해서 선릉역에 평이 좋은 이북음식점을 찾아가 보았습니다. 냉면, 만두에 국밥까지 있어서 배부르게 먹을 수 있을 것 같더라구요![가릿국밥, 육수냉면, 왕만두]@가릿국밥; 함경도식 갈비탕 느낌이예요! 갈비살을 발라서 선지와 함께 나옵니다. 무와 파가 듬뿍 들어가서 시원함과 고기의 진함이 어울어져서 맛 있더라구요. 언뜻 소고기무국도 생각났습니다만 보다 더 진하고 맛있었어요. 한국인이라면 대부분 호불호 갈리지 않게 좋아하실 것 같습니다.@육수냉면; 육수냉면..은 평범한 함흥냉면.. 고기 육수에 얇고 질긴 국수..에 조미료 맛이 강했던.@왕만두; 슴슴한 맛보다는 조금 어설픈 맛인 것 같았어요. 손이 잘 안 가더라구요..총평)가릿국밥은 평소에 접해보지 못했던 음식이었지만 익숙하면서도 달랐던 음식이었네요. 맛있었습니다. 다만 다른 음식들은 그에 비해 아쉽더라구요. 가릿국밥 먹으러 방문하기에는 괜찮을 것 같네요.
        ",3
반룡산,2018-07-22,"
          진짜.. 냉면이 너무 맛있다.. 식초 겨자 안 쳐도 되는 냉면 처음이었다.. 국물이 자극적이지 않고 깔끔한데 감칠맛나는??이런 냉면 처음 먹어봤움..ㅜㅠㅠ 감동.. 또 가고 싶다. 불고기도 간 알맞고 달달해서 좋았다 다른 메뉴도 다 맛있을 것 같은 생각!!
        ",5
반룡산,2018-07-19,"
          여기가 왜 함흥냉면 맛집인지 모르겠음
        ",1
반룡산,2018-05-28,"
          함경도 고기국밥의 맛. 오래된 노포의 느낌. 담백하고 맛있었어요 진짜 손왕만두도
        ",5
반룡산,2018-05-27,"
          맛있어서 정신없이 먹다가 정신차리고 사진을 찍을 수 있었다며! 특히 국밥이 처음먹어 보는데 담백한데 깊은 맛을 내는 맑은 스타일의 국밥은 처음이였다.  비냉도 양념이 너무 진하지 않아서 오히려 좋았다. 바삭하게 나오는 빈대떡이랑 같이 먹으면 짝이 잘 맞는다! 다시 찾게 될 것 같은 곳이다.
        ",5
반룡산,2018-05-16,"
          든든하고 맛있는 국밥 :) 이북음식이라 그런지 익숙한듯 안 익숙한 듯 하나 너무나 맛나게 먹고 나왔다. 다시금 방문하고프다 :)
        ",5
반룡산,2018-04-22,"
          발렛o 웨이팅x전부터 너무 가보고 싶었다. 함흥냉면 먹고싶어서.비빔과 회냉면이 섞인 섞음냉면은 아주 깔끔했다. 면발이 아주 쫄깃했고 양념은 아주 깔끔했고 넣어주신 회 양도 넉넉히 넣어주셨다. 요즘 평양냉면이 대세지만 나는 암튼 함흥은 여기. 물냉면도 다음에 먹어봐야겠다. 아주머니들도 친절하시고 이래저래 아주 만족스러웠다. 특히 주전자로 주시는 육수가 진짜 맛있었다. 여름엔 냉면먹으로 오고 겨울엔 가릿국밥 먹으면 되겠다. 
        ",5
반룡산,2018-04-14,"
          아...갔다 와서 리뷰를 보니까 국밥 맛집이군요~!!냉면, 국수, 왕만두를 주문^________^!!2가지 맛을 보고 싶어서 반반 나눠 먹었어요ㅎ난 국수 보다 냉면이 맛있었어요ㅎ냉면은 또 먹고 싶을 정도 괜찮아요~~~.근데 일부러 찾아가진 않을 것 같지만요...
        ",3
반룡산,2018-03-25,"
          올해 냉면 개시는 선릉역 <반룡산> 회냉면으로(만원). 같이 시킨 왕만두 반접시(5천원)도 푸짐하고 맛있었다.
        ",5
반룡산,2018-03-17,"
          함흥음식 전문점, 수요미식회에 가릿국밥 맛집으로 나왔다고 하는데 저희는 그냥 냉면이 땡겨서 냉면과 만두를 먹었어요 ㅋㅋㅋㅋㅋㅋ 점심을 늦게 거하게 먹은터라 둘이서 하나씩 시켜서 나눠먹었는데 양은 적당했어요! 개인적으로는 냉면보다는 만두가 더 마음에 들었어요! 구수한 내용물이 좋았어요 :) 근데 사실 전체적으로 큰 임팩트는 없었던 것 같아요- 맛은 있긴한데... 가격도 다른 집에 비해 비싸고 ㅠㅠ 다음에 가릿국밥을 한번 먹어보러 다시 와 볼 것 같긴하네용
        ",5
반룡산,2018-01-12,"
          개성만두랑 (반접시 3개: 4.0천원) 온면 국밥 시켜먹었어요(총 2.1만원) ~ 이북식 만두는 낯설긴하지만 담백한 맛이 좋았어요. 크기가 엄청 커서 한두개만 먹어도 배가 찹니다. 한가지 ... 만두피가 좀 말라있어서 그건 아쉬워요. 국밥에는 생각보다 선지가 적게들어있었어요. 그래도 맛있어서 싹싹 긁어먹었다능!! 온면도 쫄깃쫄깃한게 일품이에요. 또 가보고 싶어요. ※ 온면은 이제 곧 여름이라 일주일 뒤부터는 안하시나봐요. ㅠㅜ 맛있는데 ... 발렛은 2.0천원입니다. 
        ",5
반룡산,2017-12-06,"
          함흥냉면 맛집 ㅋㅋ
        ",5
반룡산,2017-11-25,"
          삼성동에 위치한 함흥음식 전문점 “반룡산”. 수요미식회에서는 가릿국밥 맛집으로 소개되었지요. 가릿국밥과 함흥냉면 중 고민고민 하다가 함흥냉면으로!! 맛있다 : )‘비빔냉면’. 반룡산은 함흥냉면으로도 유명한 집이니까요. 요즘 통 입맛이 없어서 입맛 당겨주는 비빔냉면으로!! 결과는 대성공!! 입맛을 아주 멱살 잡고 끌어올려주더라구요ㅋㅋ 함흥냉면은 전분 면을 이용하여 만든 냉면을 말하지요. 여기는 고구마 전분 100%를 강조하고 있었어요. 덕분에 탄력 넘치고 쫄깃한 가는 면발을 즐길 수 있었어요. 이빨로 팅~ 하고 끊을 때의 그 느낌은 평양냉면에서는 절.대. 느낄 수 없는 식감이니까요!! 비빔소스도 짱맛!! 매콤새콤달콤한 게 맛이 없을래야 없을 수가 없지ㅠㅠ 기름도 살짝 넣으셨는지 고소한 맛까지 더해져서 아주 맛있었어요ㅋㅋ 살짝 얼얼해진 입은 따뜻하고 쫍쪼름한 육수로 마무리하니.. 몸과 마음 모두 아주 그냥 힐링이에요. 반룡산이라는 이름은 진짜 함흥에 있는 산 이름이라고 하네요. 꽤 오래된 집인줄 알았는데 생각보다 분위기도 깔끔했어요. 이모님들도 친절하시구요. 다음에는 가릿국밥을 먹으러 또 가려구요ㅋㅋ
        ",5
반룡산,2017-10-25,"
          지인들에게 마구추천하는 맛집매우 맛있다 국밥 이 집만큼 맛있게 하는곳을 아직 못가봤다 냉면도 맛있고 반찬들도 간이약간쎄지만 맛있다20번은간거같은데 아직도안질린다
        ",5
반룡산,2017-09-16,"
          가릿국밥으로 수요미식회에 나왔다는 이곳!이북식 음식과 함흥냉면을 파는 곳이에요! 왕만두와 가릿국밥, 회냉면 이렇게 주문해서 먹었어요!앉자마자 따뜻한 함흥냉면 육수를 주셨어요!가릿국밥은 처음 먹어본 음식이었는데, 소고기 뭇국에 함흥냉면 육수가 가미된 맛이었어요!회냉면은 좀 달고 자극적인 맛이어서 제가 좋아하는 스타일은 아니었어요!왕만두는 엄청 크고 슴슴해서 맛있었습니당!ㆍ대치동ㆍ수요미식회ㆍ이북식 가릿국밥
",3
반룡산,2017-09-01,"
          함흥냉면 처음먹어봤는데 맛있었당!!비빔회냉면이랑 만두를 시킴가격이 냉면치고 살짝 비싸지만 맛있어서 만족!!만두는 생각보다 크기가 엄청 커서 놀램그리고 보통 만두시키면 짝수로 나오는데 여기는 홀수로 나옴 ㅋㅋㅋ(5개 나왔다) 그래서 쪼오끔 당황함 무튼 처음먹은 함흥냉면 성공적! ㅋㅋ
        ",5
